id,station_cd,name,name_bracket,name_kana,location,pref_cd,distance_gynecology,distance_pediatrics,distance_kindergarten,distance_nursery_school,distance_outside,distance_pediatric_dentistry,distance_otolaryngology,distance_dermatology,distance_learning,distance_primary_school,distance_ocular,distance_restaurant,is_disabled,created_at,deleted_at
4338,28813,湯平,湯平,ﾕﾉﾋﾗ,POINT(131.354 33.19729),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4339,28763,庄内,庄内(大分県),ｼｮｳﾅｲ,POINT(131.402 33.18502),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4340,28778,天神山,天神山,ﾃﾝｼﾞﾝﾔﾏ,POINT(131.4389 33.18693),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4341,28749,小野屋,小野屋,ｵﾉﾔ,POINT(131.4527 33.18502),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4342,28748,鬼瀬,鬼瀬,ｵﾆｶﾞｾ,POINT(131.4855 33.19565),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4343,28811,向之原,向之原,ﾑｶｲﾉﾊﾙ,POINT(131.514 33.19668),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4344,28798,豊後国分,豊後国分,ﾌﾞﾝｺﾞｺｸﾌﾞ,POINT(131.5512 33.19507),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4345,28751,賀来,賀来,ｶｸ,POINT(131.5623 33.2128),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4346,28809,南大分,南大分,ﾐﾅﾐｵｵｲﾀ,POINT(131.5862 33.21396),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4347,28793,古国府,古国府,ﾌﾙｺﾞｳ,POINT(131.6081 33.22063),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4348,28742,大分,大分,ｵｵｲﾀ,POINT(131.606 33.23271),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4349,28711,平成,平成,ﾍｲｾｲ,POINT(130.7032 32.78143),43,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4350,28720,南熊本,南熊本,ﾐﾅﾐｸﾏﾓﾄ,POINT(130.7116 32.78498),43,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4351,28653,新水前寺,新水前寺,ｼﾝｽｲｾﾞﾝｼﾞ,POINT(130.726 32.79337),43,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4352,28657,水前寺,水前寺,ｽｲｾﾞﾝｼﾞ,POINT(130.7298 32.79684),43,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4353,28681,東海学園前,東海学園前,ﾄｳｶｲｶﾞｸｴﾝﾏｴ,POINT(130.7427 32.81131),43,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4354,28671,竜田口,竜田口,ﾀﾂﾀｸﾞﾁ,POINT(130.7471 32.82062),43,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4355,28724,武蔵塚,武蔵塚,ﾑｻｼﾂﾞｶ,POINT(130.7699 32.84976),43,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4356,29563,光の森,光の森,ﾋｶﾘﾉﾓﾘ,POINT(130.7868 32.85781),43,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4357,28648,三里木,三里木,ｻﾝﾘｷﾞ,POINT(130.7963 32.86178),43,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4358,28697,原水,原水,ﾊﾗﾐｽﾞ,POINT(130.829 32.87059),43,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4359,28701,肥後大津,肥後大津,ﾋｺﾞｵｵﾂﾞ,POINT(130.8661 32.87745),43,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4360,28664,瀬田,瀬田(熊本県),ｾﾀ,POINT(130.914 32.87245),43,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4361,28672,立野,立野(熊本県),ﾀﾃﾉ,POINT(130.9652 32.87759),43,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4362,28587,赤水,赤水,ｱｶﾐｽﾞ,POINT(130.9928 32.91317),43,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4363,28597,市ノ川,市ノ川,ｲﾁﾉｶﾜ,POINT(131.0077 32.92806),43,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4364,28601,内牧,内牧,ｳﾁﾉﾏｷ,POINT(131.0437 32.94209),43,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4365,28588,阿蘇,阿蘇,ｱｿ,POINT(131.08 32.93737),43,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4366,28595,いこいの村,いこいの村,ｲｺｲﾉﾑﾗ,POINT(131.0948 32.9367),43,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4367,28722,宮地,宮地,ﾐﾔｼﾞ,POINT(131.118 32.937),43,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4368,28686,波野,波野,ﾅﾐﾉ,POINT(131.195 32.93839),43,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4369,28669,滝水,滝水,ﾀｷﾐｽﾞ,POINT(131.2429 32.93337),43,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4370,28796,豊後荻,豊後荻,ﾌﾞﾝｺﾞｵｷﾞ,POINT(131.2973 32.92726),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4371,28774,玉来,玉来,ﾀﾏﾗｲ,POINT(131.3761 32.94779),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4372,28799,豊後竹田,豊後竹田,ﾌﾞﾝｺﾞﾀｹﾀ,POINT(131.3898 32.9709),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4373,28732,朝地,朝地,ｱｻｼﾞ,POINT(131.4322 33.00409),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4374,28747,緒方,緒方,ｵｶﾞﾀ,POINT(131.4766 32.97104),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4375,28797,豊後清川,豊後清川,ﾌﾞﾝｺﾞｷﾖｶﾜ,POINT(131.5222 32.97276),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4376,28808,三重町,三重町,ﾐｴﾏﾁ,POINT(131.5838 32.98376),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4377,28767,菅尾,菅尾,ｽｶﾞｵ,POINT(131.6165 33.01393),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4378,28736,犬飼,犬飼,ｲﾇｶｲ,POINT(131.6365 33.07753),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4379,28772,竹中,竹中,ﾀｹﾅｶ,POINT(131.6495 33.12047),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4380,28782,中判田,中判田,ﾅｶﾊﾝﾀﾞ,POINT(131.639 33.16452),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4381,29381,大分大学前,大分大学前,ｵｵｲﾀﾀﾞｲｶﾞｸﾏｴ,POINT(131.619 33.17697),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4382,28764,敷戸,敷戸,ｼｷﾄﾞ,POINT(131.6151 33.18813),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4383,28771,滝尾,滝尾,ﾀｷｵ,POINT(131.623 33.20932),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4384,28335,南小倉,南小倉,ﾐﾅﾐｺｸﾗ,POINT(130.8648 33.86993),40,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
4385,28190,城野,城野(日豊本線),ｼﾞｮｳﾉ,POINT(130.8865 33.85799),40,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
4386,28058,安部山公園,安部山公園,ｱﾍﾞﾔﾏｺｳｴﾝ,POINT(130.9043 33.84397),40,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
4387,28181,下曽根,下曽根,ｼﾓｿﾈ,POINT(130.9348 33.83216),40,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
4388,28138,朽網,朽網,ｸｻﾐ,POINT(130.9548 33.80778),40,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
4389,28124,苅田,苅田,ｶﾝﾀﾞ,POINT(130.9787 33.78522),40,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
4390,28097,小波瀬西工大前,小波瀬西工大前,ｵﾊﾞｾﾆｼｺｳﾀﾞｲﾏｴ,POINT(130.9718 33.75264),40,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
4391,28353,行橋,行橋,ﾕｸﾊｼ,POINT(130.9707 33.72829),40,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
4392,28338,南行橋,南行橋,ﾐﾅﾐﾕｸﾊｼ,POINT(130.9812 33.71634),40,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
4393,28186,新田原,新田原,ｼﾝﾃﾞﾝﾊﾞﾙ,POINT(131.0085 33.69524),40,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
4394,28232,築城,築城,ﾂｲｷ,POINT(131.0382 33.67302),40,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
4395,28174,椎田,椎田,ｼｲﾀﾞ,POINT(131.0579 33.65357),40,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
4396,28316,豊前松江,豊前松江,ﾌﾞｾﾞﾝｼｮｳｴ,POINT(131.0951 33.62247),40,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
4397,28077,宇島,宇島,ｳﾉｼﾏ,POINT(131.1266 33.62133),40,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
4398,28328,三毛門,三毛門,ﾐｹｶﾄﾞ,POINT(131.1567 33.61464),40,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
4399,29041,吉富,吉富(福岡県),ﾖｼﾄﾐ,POINT(131.1734 33.60497),40,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
4400,28781,中津,中津(大分県),ﾅｶﾂ,POINT(131.1909 33.59925),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4401,28787,東中津,東中津,ﾋｶﾞｼﾅｶﾂ,POINT(131.2387 33.58775),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4402,28737,今津,今津(大分県),ｲﾏﾂﾞ,POINT(131.2679 33.57192),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4403,28735,天津,天津,ｱﾏﾂ,POINT(131.2929 33.5647),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4404,28794,豊前善光寺,豊前善光寺,ﾌﾞｾﾞﾝｾﾞﾝｺｳｼﾞ,POINT(131.3232 33.56637),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4405,28812,柳ケ浦,柳ケ浦,ﾔﾅｷﾞｶﾞｳﾗ,POINT(131.3626 33.56498),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4406,28795,豊前長洲,豊前長洲,ﾌﾞｾﾞﾝﾅｶﾞｽ,POINT(131.3829 33.5647),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4407,28739,宇佐,宇佐,ｳｻ,POINT(131.4123 33.53137),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4408,28785,西屋敷,西屋敷,ﾆｼﾔｼｷ,POINT(131.4294 33.50438),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4409,28773,立石,立石,ﾀﾃｲｼ,POINT(131.477 33.48221),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4410,28783,中山香,中山香,ﾅｶﾔﾏｶﾞ,POINT(131.5056 33.44874),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4411,28757,杵築,杵築,ｷﾂｷ,POINT(131.5757 33.41125),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4412,28744,大神,大神,ｵｵｶﾞ,POINT(131.5754 33.38372),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4413,28791,日出,日出,ﾋｼﾞ,POINT(131.5429 33.36917),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4414,28816,暘谷,暘谷,ﾖｳｺｸ,POINT(131.5304 33.37025),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4415,28800,豊後豊岡,豊後豊岡,ﾌﾞﾝｺﾞﾄﾖｵｶ,POINT(131.5012 33.36195),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4416,28754,亀川,亀川,ｶﾒｶﾞﾜ,POINT(131.493 33.33092),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4417,28806,別府大学,別府大学,ﾍﾞｯﾌﾟﾀﾞｲｶﾞｸ,POINT(131.4993 33.31278),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4418,28805,別府,別府(大分県),ﾍﾞｯﾌﾟ,POINT(131.5004 33.27973),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4419,28788,東別府,東別府,ﾋｶﾞｼﾍﾞｯﾌﾟ,POINT(131.5104 33.26779),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4420,28784,西大分,西大分,ﾆｼｵｵｲﾀ,POINT(131.5829 33.24474),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4421,28807,牧,牧(大分県),ﾏｷ,POINT(131.6378 33.23716),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4422,28770,高城,高城,ﾀｶｼﾞｮｳ,POINT(131.6557 33.24299),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4423,28776,鶴崎,鶴崎,ﾂﾙｻｷ,POINT(131.6869 33.24282),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4424,28745,大在,大在,ｵｵｻﾞｲ,POINT(131.7204 33.24405),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4425,28761,坂ノ市,坂ノ市,ｻｶﾉｲﾁ,POINT(131.7515 33.23671),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4426,28759,幸崎,幸崎,ｺｳｻﾞｷ,POINT(131.7953 33.23375),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4427,28762,佐志生,佐志生,ｻｼｳ,POINT(131.8177 33.17511),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4428,28766,下ノ江,下ノ江,ｼﾀﾉｴ,POINT(131.811 33.15867),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4429,28758,熊崎,熊崎,ｸﾏｻｷ,POINT(131.7877 33.13556),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4430,28752,上臼杵,上臼杵,ｶﾐｳｽｷ,POINT(131.7931 33.11253),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4431,28740,臼杵,臼杵,ｳｽｷ,POINT(131.8078 33.11864),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4432,28775,津久見,津久見,ﾂｸﾐ,POINT(131.8636 33.07288),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4433,28790,日代,日代,ﾋｼﾛ,POINT(131.9189 33.06615),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4434,28733,浅海井,浅海井,ｱｻﾞﾑｲ,POINT(131.9192 33.04338),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4435,28755,狩生,狩生,ｶﾘｳ,POINT(131.9045 33.01505),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4436,28750,海崎,海崎,ｶｲｻﾞｷ,POINT(131.8879 32.99607),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4437,28760,佐伯,佐伯,ｻｲｷ,POINT(131.9019 32.97227),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4438,28753,上岡,上岡,ｶﾐｵｶ,POINT(131.8617 32.95644),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4439,28780,直見,直見,ﾅｵﾐ,POINT(131.8077 32.92839),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4440,28779,直川,直川,ﾅｵｶﾜ,POINT(131.7792 32.89839),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4441,28765,重岡,重岡,ｼｹﾞｵｶ,POINT(131.7154 32.84011),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4442,28769,宗太郎,宗太郎,ｿｳﾀﾛｳ,POINT(131.7066 32.78626),44,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4443,28823,市棚,市棚,ｲﾁﾀﾅ,POINT(131.7102 32.72827),45,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4444,28842,北川,北川,ｷﾀｶﾞﾜ,POINT(131.6978 32.69043),45,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4445,28882,日向長井,日向長井,ﾋｭｳｶﾞﾅｶﾞｲ,POINT(131.7002 32.6643),45,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4446,28844,北延岡,北延岡,ｷﾀﾉﾍﾞｵｶ,POINT(131.6901 32.63091),45,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4447,28870,延岡,延岡,ﾉﾍﾞｵｶ,POINT(131.6725 32.58994),45,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4448,28897,南延岡,南延岡,ﾐﾅﾐﾉﾍﾞｵｶ,POINT(131.6768 32.55945),45,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4449,28819,旭ケ丘,旭ケ丘(宮崎県),ｱｻﾋｶﾞｵｶ,POINT(131.6815 32.52759),45,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4450,28864,土々呂,土々呂,ﾄﾄﾛ,POINT(131.6751 32.50795),45,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4451,28835,門川,門川,ｶﾄﾞｶﾞﾜ,POINT(131.6539 32.47726),45,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4452,28878,日向市,日向市,ﾋｭｳｶﾞｼ,POINT(131.6278 32.42585),45,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4453,28853,財光寺,財光寺,ｻﾞｲｺｳｼﾞ,POINT(131.6274 32.40582),45,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4454,28898,南日向,南日向,ﾐﾅﾐﾋｭｳｶﾞ,POINT(131.6277 32.36999),45,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4455,28901,美々津,美々津,ﾐﾐﾂ,POINT(131.6022 32.32588),45,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4456,28886,東都農,東都農,ﾋｶﾞｼﾂﾉ,POINT(131.582 32.29013),45,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4457,28863,都農,都農,ﾂﾉ,POINT(131.5683 32.25108),45,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4458,28840,川南,川南,ｶﾜﾐﾅﾐ,POINT(131.5531 32.19217),45,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4459,28858,高鍋,高鍋,ﾀｶﾅﾍﾞ,POINT(131.5338 32.12262),45,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4460,28880,日向新富,日向新富,ﾋｭｳｶﾞｼﾝﾄﾐ,POINT(131.5017 32.07227),45,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4461,28852,佐土原,佐土原,ｻﾄﾞﾜﾗ,POINT(131.4774 32.02272),45,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4462,28881,日向住吉,日向住吉,ﾋｭｳｶﾞｽﾐﾖｼ,POINT(131.4578 31.99091),45,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4463,28872,蓮ケ池,蓮ケ池,ﾊｽｶﾞｲｹ,POINT(131.4427 31.95986),45,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4464,28905,宮崎神宮,宮崎神宮,ﾐﾔｻﾞｷｼﾞﾝｸﾞｳ,POINT(131.4304 31.93847),45,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
4465,28903,宮崎,宮崎,ﾐﾔｻﾞｷ,POINT(131.4317 31.91631),45,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
